,name,brain_neurons,left,right,sink,preliminary_LN,partially_differentiated,motor,unsplittable,class1,all_class1,n_class1,class2,all_class2,n_class2,merge_class,paper_clustered_neurons,center,ipsilateral_axon,contralateral_axon,bilateral_axon,incomplete,MBON_special-cases,accessory_neurons,duplicated_neurons,developmental_defect,missing_axon,missing_dendrite,duplicated_neurons_to_delete,brain_and_inputs,very_incomplete,axon_lat,outputs,inputs,a1_ascending,sensory,a1_sensory,reconstruction_incomplete,io,sensories,PNs,LHNs,MBINs,KCs,MB-FBNs,CNs,dSEZs,dVNCs,RGNs,pre-dVNCs,ascendings,MBONs,pre-dSEZs,FFNs,PNs-somato,LNs,simple_group,all_simple_groups,n_simple_groups,color,hemisphere,pair,pair_id,lineage,axon_output,axon_input,dendrite_output,dendrite_input,considered,selected,selected_lcc,sum_walk_sort,predicted_pair,predicted_pair_id,has_valid_predicted_pair,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,has_embedding,dc_level_1_n_components=10_min_split=32,dc_level_2_n_components=10_min_split=32,dc_level_3_n_components=10_min_split=32,dc_level_4_n_components=10_min_split=32,dc_level_5_n_components=10_min_split=32,dc_level_6_n_components=10_min_split=32,dc_level_7_n_components=10_min_split=32,dc_level_8_n_components=10_min_split=32,dc_level_0_n_components=10_min_split=32,sum_signal_flow,sum_signal_flow_asc,sum_rank_signal_flow,_inds
2355126,IPC 7 right,True,False,True,False,False,False,False,False,RGN,['RGN'],1,IPC,['RGN_subclass_IPC'],1,RGN-IPC,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,unk,True,False,False,False,False,False,output,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,RGNs,['RGNs'],1,#9467BD,R,3046503,30,Dilp_r,18.0,5.0,0.0,76.0,True,True,True,1.0,3046503.0,30.0,True,-0.0019503479756811,0.011989583216383,-0.0100288629849197,-0.0139979700920835,0.0157237645630651,-0.0175886305130569,-0.0037559272730434,-0.007627433921514,0.0226094613396714,-0.005011522348641,0.0176466061175417,-0.0152385830788987,-0.0140764455696386,-0.004557406885374,0.0074295544738846,-0.0181083678543168,True,1.0,3.0,7.0,15.0,32.0,66.0,119.0,194.0,0.0,-1.5763725292015096,1.5763725292015096,2858.0,2320
3009700,Coaster (NPF) Right ,True,False,True,False,False,False,False,False,dVNC,['dVNC'],1,,[],0,dVNC,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,contra,True,False,False,False,False,False,output,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,dVNCs,['dVNCs'],1,#A52A2A,R,3048606,31,DPMl_ant_dor_r,207.0,18.0,10.0,215.0,True,True,True,0.8944444444444444,3048606.0,31.0,True,-2.746948117563204e-05,0.0157832840252997,-0.0034314731117409,-0.036275338489687,-0.0352929163431041,-0.0322299031452717,-0.0871309796580028,0.0815664507516436,-0.0251368663232827,-0.027312816931878,-0.0050857818675467,0.0153613117285077,-0.0141063846985134,0.0036870135607718,0.02117509508401,-0.0330483520390323,True,1.0,3.0,7.0,16.0,34.0,70.0,126.0,198.0,0.0,-0.322707517336374,0.322707517336374,1782.0,2205
17380080,DPLl Gnarly right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,pre-dVNCs,['pre-dVNCs' 'pre-dSEZs'],2,#E0B1AD,R,3060480,32,DPLl_r,275.0,8.0,95.0,170.0,True,True,True,0.7142857142857143,3060480.0,32.0,True,-0.0012505453719906,0.0213916566679096,0.0018383467919776,-0.0636165576510199,-0.0603689392985639,-0.0156557719443282,-0.0813799404079035,0.086114009827498,-0.0118634391867067,-0.0141900456832963,0.0149401605941459,-0.0167776479399128,-0.0211385367738312,0.0126917420932299,-0.0136662843172791,0.042682644432226,True,1.0,3.0,7.0,16.0,34.0,70.0,126.0,198.0,0.0,0.2756634920953239,-0.2756634920953239,1061.0,1721
3272218,DM-NPF_conn4_right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,R,3061422,33,DALl1_r,246.0,21.0,55.0,111.0,True,True,True,0.5,3061422.0,33.0,True,-0.0032337267178025,0.0326017878985099,0.0045551199127034,-0.0459556985107243,-0.0377321279323953,0.0188367556611041,-0.0541606945151061,0.0729985854919309,-0.0141154462098961,-0.0357871791664755,0.0853756728395733,-0.0865589421684675,-0.0831600600376672,0.0009179489002766,-0.0057485380433914,0.0289143537877776,True,1.0,3.0,7.0,15.0,32.0,65.0,117.0,190.0,0.0,0.4090065355493414,-0.4090065355493414,922.0,2246
8752697,AN: DPMlp Lar_right,True,False,True,False,False,False,False,False,CN,['FAN' 'CN'],2,,[],0,CN,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,contra,False,False,False,False,False,False,inter,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,MB-FBNs,['MB-FBNs' 'CNs' 'pre-dVNCs' 'pre-dSEZs'],4,#C144BC,R,3157405,34,DPMpl12_r,334.0,75.0,36.0,176.0,True,True,True,0.6666666666666667,3157405.0,34.0,True,-0.02098034145124,0.0845054992365841,-0.0300724131882392,-0.0462056025323917,0.023958469712058,-0.0428504072079033,-0.0095747266919432,-0.0165302867706686,0.017110944251882,-0.1459832015746723,0.1153840307744346,-0.0656517358560208,0.0096898751803785,-0.0611753208093429,-0.0141712791128977,0.032112181976009,True,2.0,6.0,14.0,30.0,61.0,112.0,179.0,179.0,0.0,-0.511796380964479,0.511796380964479,2027.0,2742
15225589,pre-dorsal-MAP presynaptic-D-2-R right,True,False,True,False,False,False,False,False,LHN,['LHN'],1,,[],0,LHN,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,LHNs,['LHNs' 'pre-dSEZs'],2,#D4E29E,R,3158123,35,DPLc_ant_lat_r,257.0,34.0,2.0,167.0,True,True,True,0.75,3158123.0,35.0,True,-0.0107314203034756,0.078132427699009,-0.0227218746680779,-0.0993134567394748,0.061932999253107,-0.0229263224075774,0.0489843390442223,0.0567038405900708,0.1189028840012842,-0.0533016024081269,0.13759434121621,-0.0997516073587036,-0.0837638220661875,0.0516322790877805,0.1014134726002184,0.0049628292643831,True,2.0,6.0,14.0,30.0,62.0,114.0,184.0,252.0,0.0,-0.4373387587429223,0.4373387587429223,1937.0,2689
15202263,IPC pair 5; IPC 4 right,True,False,True,False,False,False,False,False,RGN,['RGN'],1,IPC,['RGN_subclass_IPC'],1,RGN-IPC,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,unk,True,False,False,False,False,False,output,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,RGNs,['RGNs'],1,#9467BD,R,3281684,36,Dilp_r,10.0,1.0,0.0,84.0,True,True,True,1.0,3281684.0,36.0,True,-0.0020160732365243,0.0106937136605865,-0.0065000661262482,-0.0106539990058886,0.0131878592037969,-0.0136425829021763,-0.003912694696349,-0.0058617140717282,0.0191971811016808,-0.0099255317769336,0.0182730432093497,-0.0143646952081623,-0.0144434566623125,-0.0062492493473491,0.0082549254363215,-0.0132027564518675,True,1.0,3.0,7.0,15.0,32.0,66.0,119.0,194.0,0.0,-1.333992630415051,1.333992630415051,2776.0,2690
3498479,contra-vine right,True,False,True,False,False,False,False,False,dSEZ,['dSEZ'],1,,[],0,dSEZ,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,contra,True,False,False,False,False,False,output,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,dSEZs,['dSEZs' 'pre-dSEZs'],2,#D88052,R,3414508,37,unk,293.0,83.0,6.0,140.0,True,True,True,0.75,3414508.0,37.0,True,-0.0033096490967921,0.0157287716622264,-0.0058408990409465,-0.0106161428705039,0.0083228682314015,-0.0179690760136288,-0.0121817043617565,-0.0045047507978992,0.0191098269675736,-0.0383644642006356,0.0456808636748824,-0.036841829271908,-0.0067997929955877,-0.0155690329479455,0.0101966532226191,0.0061312280323587,True,1.0,3.0,7.0,15.0,32.0,66.0,119.0,194.0,0.0,-0.585374797114509,0.585374797114509,2109.0,2234
4700078,mPN iACT B2 right,True,False,True,False,False,False,False,False,mPN,['mPN'],1,olfac,['mPN_subclass_olfactory'],1,mPN-olfac,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,PNs,['PNs' 'pre-dSEZs'],2,#1D79B7,R,3450442,38,BAlp4_r,346.0,33.0,2.0,380.0,True,True,True,0.2222222222222222,3450442.0,38.0,True,-0.0186553735061137,0.1259081145932801,0.1981130506742321,-0.0001170117151917,-0.0658713014031489,0.0864051127638736,-0.0092929657945598,-0.059320007894908,-0.0221891895387908,0.0315424340155326,-0.0383331851987389,-0.0259931065615861,-0.0694916755033021,-0.1301344857601308,-0.0757411342585927,-0.0361874276239786,True,2.0,5.0,12.0,26.0,54.0,100.0,165.0,234.0,0.0,0.7267812257776061,-0.7267812257776061,640.0,2015
8244723,42a PN right,True,False,True,False,False,False,False,False,uPN,['uPN'],1,,[],0,uPN,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PNs,['PNs'],1,#1D79B7,R,3486381,39,BAmv3_r,464.0,43.0,82.0,238.0,True,True,True,0.1999999999999999,3486381.0,39.0,True,-0.029594762195635,0.1187834406221618,0.2340838205737956,0.0488379217281481,0.0087334849516858,0.0284912844223388,-0.00783589192569,-0.026893808672224,-0.0066934569446581,0.0303458093828814,-0.0165123968618221,0.0706586663436698,-0.0627184097719551,0.135745054493324,-0.2103661288398036,-0.0283232549784769,True,2.0,5.0,12.0,26.0,53.0,98.0,161.0,229.0,0.0,0.946603014571356,-0.946603014571356,470.0,2103
5478818,130729_SFO Cand 42a-42b_OSN_IN1 right,True,False,True,False,False,False,False,False,dSEZ,['dSEZ'],1,,[],0,dSEZ,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,True,False,False,False,False,False,output,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,dSEZs,['dSEZs' 'pre-dSEZs'],2,#D88052,R,3486867,40,BAmas12_dor_r,223.0,22.0,3.0,174.0,True,True,True,0.4285714285714285,3486867.0,40.0,True,-0.0004904885504,0.0034773077668842,0.0044137623214108,-0.0021066867025835,-0.0015685276451919,0.0005081268815114,-0.0001185181764327,0.0023433270338052,0.0022851696910721,-0.0015176487906948,0.0020076068448737,-0.007054309639815,0.0038805558477749,-0.0086539398612269,8.059617659340163e-05,0.0004735677313166,True,1.0,4.0,10.0,21.0,44.0,86.0,147.0,215.0,0.0,0.2692546567086135,-0.2692546567086135,1077.0,2046
8159396,BAla12 descending 1 right,True,False,True,False,False,False,False,False,dSEZ,['dSEZ'],1,,[],0,dSEZ,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,True,False,False,False,False,False,output,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,dSEZs,['dSEZs' 'pre-dSEZs'],2,#D88052,R,3539170,41,BAla12_r,197.0,63.0,2.0,59.0,True,True,True,0.3,3539170.0,41.0,True,-0.0021244206133774,0.0149329038704457,0.0230807374510714,9.309951509952664e-05,-0.0017404516833697,0.001967417543087,-0.0032982408503324,0.0051944886209035,0.0034623802850492,-0.002538059589569,0.0031945107475833,-0.0195428293008183,0.0025271688013907,-0.0189793710988417,0.0006454062216547,9.726438760020488e-05,True,1.0,4.0,10.0,21.0,44.0,86.0,148.0,217.0,0.0,0.8151867334658235,-0.8151867334658235,568.0,2119
13795090,BAmas SOG MBE1_l (acbiliblo (right)),True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PNs,['PNs'],1,#1D79B7,R,3543931,42,BAmas12_dor_r,387.0,14.0,7.0,99.0,True,True,True,0.2,3543931.0,42.0,True,-0.0082166932180777,0.0499995157137219,0.0310025365700555,-0.0528093996640434,0.0090469085590794,0.0309867356736027,0.0329418113382281,0.0543579478333624,0.060637723644337,-0.021078944589991,0.0715967294132174,-0.0622102462857419,-0.0435976935449678,0.0385620546507862,0.0048454622305138,-0.0125054347549583,True,2.0,6.0,14.0,30.0,61.0,112.0,180.0,249.0,0.0,0.7465722726381288,-0.7465722726381288,621.0,2491
15829660,PN of GPhN to LH; in mACT(?) right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PNs,['PNs'],1,#1D79B7,R,3650006,43,BAla34_r,164.0,26.0,14.0,69.0,True,True,True,0.25,3650006.0,43.0,True,-0.0021922588827382,0.0196165409281826,0.0148441739844511,-0.0326724678510628,-0.0316265906910522,0.0124674808446709,-0.0278618516963807,0.0288951934476714,-0.0028467983147266,0.0015657993365049,0.0109401347878891,-0.0225844455838128,-0.0302512936187052,-0.0046213039336816,-0.0387351682571619,0.0115282104529269,True,1.0,3.0,7.0,15.0,32.0,65.0,117.0,189.0,0.0,0.8218095518667152,-0.8218095518667152,563.0,1924
3762317,"Input from both Munin 3, into SOG right, PAIR #3",True,False,True,False,False,False,False,False,dSEZ,['dSEZ'],1,,[],0,dSEZ,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,contra,True,False,False,False,False,False,output,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,dSEZs,['dSEZs' 'pre-dSEZs'],2,#D88052,R,3729496,44,BAmd2_v_r,242.0,46.0,0.0,145.0,True,True,True,1.0,3729496.0,44.0,True,-0.0005784960130455,0.0049552170360393,-0.0050583708365639,-0.0030566793000031,-0.0002712642121685,-0.013283213595059,-0.0096396410315588,-0.0129381520853694,0.0070262208872634,0.0049174020087031,0.0050932339632835,-0.0026019623647791,0.0101398411496217,-0.0006533573831714,0.0005301650698205,-0.0006599546759979,True,1.0,4.0,10.0,21.0,44.0,85.0,146.0,213.0,0.0,-1.0322276642701504,1.0322276642701504,2594.0,2408
15732471,Y neuron right,True,False,True,False,False,False,False,False,LHN,['LHN'],1,,[],0,LHN,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,LHNs,['LHNs'],1,#D4E29E,R,3814651,45,DPLd_r,95.0,44.0,4.0,100.0,True,True,True,0.4285714285714286,3814651.0,45.0,True,-0.0087474749585581,0.0682977911968839,0.002673507639852,-0.0900894230101409,0.0215622259907634,-0.0249134467413316,0.0401398462345503,0.0233851137493307,0.0708199632048587,-0.0339431931866727,0.0643832599826212,-0.0608136121538653,0.0295008200699001,-0.0124284554070917,-0.0079634193495575,-0.0390909489654144,True,2.0,6.0,14.0,30.0,62.0,114.0,184.0,252.0,0.0,-0.2943273838397455,0.2943273838397455,1742.0,1858
9761454,densecoreneuron_right,True,False,True,False,False,False,False,False,dSEZ,['dSEZ'],1,,[],0,dSEZ,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,True,False,False,False,False,False,output,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,dSEZs,['dSEZs'],1,#D88052,R,3814701,46,CPf_r,299.0,28.0,2.0,198.0,True,True,True,0.5,3814701.0,46.0,True,-0.0086859321317768,0.0820048923906883,0.0536756146068078,-0.1020242840621289,-0.029506151555341,0.027366252783964,0.0224976966335648,0.0651061085720938,0.0949040107879937,0.0041206731942036,0.0459392042118836,-0.0710019760351764,0.0587737771391995,0.0437873598901041,-0.0022107277815069,0.008715393524757,True,2.0,5.0,12.0,26.0,54.0,99.0,163.0,231.0,0.0,0.2435172654259073,-0.2435172654259073,1112.0,2961
4127944,BLP34 looper 2 right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,R,3819859,47,BLP34_r,117.0,15.0,0.0,24.0,True,True,True,0.5,3819859.0,47.0,True,-0.0017383670715064,0.0114054353440606,-0.0004529237605028,-0.0296070143331533,-0.0182438758104047,-0.0002451396283389,-0.0262990071351217,0.0327463811303759,-0.0012816546314799,-0.0066956035567041,0.0173798179778994,-0.0232418756637257,-0.030553385795204,0.0021440032327251,-0.0152943657726578,0.0230658777961402,True,1.0,3.0,7.0,16.0,33.0,68.0,121.0,196.0,0.0,0.4277572555258965,-0.4277572555258965,907.0,2339
2920554,cpld-- downtoDN1 right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,contra,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,LNs,['LNs'],1,#63878a,R,3820148,48,DPLc_ant_lat_r,76.0,16.0,38.0,231.0,True,True,True,0.5,3820148.0,48.0,True,-0.0088582242988876,0.0557905964165937,-0.00824103825169,-0.0971543538463783,-0.0060039451506887,0.0117349028940512,0.0274125444191038,0.0791876867222081,0.0555795843244467,-0.0400777345790243,0.0534352295952404,-0.0473811090455574,-0.049060388624815,0.0789557908297884,0.0466793934881495,0.0263574356397627,True,2.0,6.0,14.0,30.0,62.0,113.0,181.0,181.0,0.0,-0.2923080896578209,0.2923080896578209,1738.0,2212
5966099,MBE4h right,True,False,True,False,False,False,False,False,MBIN,['MBIN'],1,DAN,['MBIN_subclass_DAN'],1,MBIN-DAN,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,MBINs,['MBINs'],1,#FF8734,R,3886356,49,CPb_r,489.0,269.0,0.0,341.0,True,True,True,0.4666666666666667,3886356.0,49.0,True,-0.2415168259031914,0.0840589064937699,-0.1036447794892744,0.2202766752616464,0.0070786020873751,0.1827454441881897,-0.3017791292482047,-0.1071187126951477,0.4342041221967814,-0.0616367650295819,-0.2249496318897009,0.0269437378713394,-0.0216667893865311,-0.0376528156107566,0.0083346142526327,0.1019597451703807,True,2.0,6.0,13.0,28.0,57.0,103.0,103.0,103.0,0.0,0.0289127668963868,-0.0289127668963868,1365.0,1990
5955853,ITP candidate 1 right,True,False,True,False,False,False,False,False,RGN,['RGN'],1,ITP,['RGN_subclass_ITP'],1,RGN-ITP,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,True,False,False,False,False,False,output,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,RGNs,['RGNs'],1,#9467BD,R,3925724,50,ncc_d_r,27.0,2.0,0.0,10.0,True,True,True,1.0,3925724.0,50.0,True,-0.0002877805222872,0.0019886028637695,-0.0017428614648423,-0.0019277604234687,0.0014975771991608,-0.0047921298363743,-0.0034853058806876,-0.0050530088645997,0.0034670390012987,0.0029541380324939,0.0018961022811072,-0.0021645286765485,0.0029018709303837,-0.0012798949293711,-0.0001694526395929,-0.0053286613940565,True,1.0,4.0,10.0,21.0,44.0,85.0,146.0,213.0,0.0,-1.5185060041034255,1.5185060041034255,2847.0,1992
3727004,CRZ 3 right,True,False,True,False,False,False,False,False,RGN,['RGN'],1,,[],0,RGN,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,unk,True,False,False,False,False,False,output,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,RGNs,['RGNs'],1,#9467BD,R,3926438,51,unk,10.0,2.0,0.0,39.0,True,True,True,1.0,3926438.0,51.0,True,-0.0001129662625799,0.0010770482518011,-0.0008512851496173,-0.0011038449031018,0.0008039527254614,-0.0023516658141639,-0.0015549590521841,-0.0020279343148178,0.0024078121106899,0.0001386536941921,0.0020093447552781,-0.0017762341163158,0.0016250086088533,-0.0010816607522318,-0.000535790230944,-0.0027636510410205,True,1.0,4.0,10.0,21.0,44.0,85.0,146.0,213.0,0.0,-1.569325145484896,1.569325145484896,2857.0,2412
